event_date,location_description,latitude,longitude,landslide_category,landslide_size,landslide_trigger,fatality_count,injury_count
2015-07-22 00:00:00,Willong-Yangkhullen stretch,25.5007,93.9854,landslide,medium,continuous_rain,0,0
2010-05-15 00:00:00,"Atabad(Ata Abad, Attabad), Hunza Valley",36.3085,74.8219,landslide,medium,downpour,0,0
2010-04-06 00:00:00,"rua origenes Lessa, Morro do Rangel",-23.0289,-43.489,landslide,medium,downpour,0,0
2015-03-28 23:00:00,"Kampung Cimerak, Tegalpanjang village, Cireunghas district, Sukabumi regency, West Java",-6.9237,107.0,landslide,medium,downpour,12,0
2016-04-27 15:00:00,"near Mimi ski run, Mission Ridge Ski and Board, Wenatchee, Washington, USA",47.2892,-120.4036,mudslide,large,unknown,0,0
2010-07-07 00:00:00,"upper Shimla, Himachal Pradesh",31.1011,77.1793,landslide,medium,downpour,0,0
2013-01-24 00:00:00,"Pueblo Nuevo, Azuay",-2.9591,-79.6754,landslide,large,rain,10,17
2011-01-16 00:00:00,"near intersection Highway 101 and N Bayview Rd., Waldport, OR",44.4378,-124.075,mudslide,small,downpour,0,0
2016-08-06 09:00:00,Kuhio Highway just south of Hanalei Bridge,22.2106,-159.4773,landslide,small,rain,0,0
2011-07-04 19:30:00,"Magee swimming pool in Greenfield, PA",40.4248,-79.9369,landslide,small,rain,0,0
2016-05-11 00:00:00,Dengqen county in Tibet's Qamdo city,31.5583,95.2747,landslide,medium,earthquake,0,0
2013-09-16 20:40:00,"Toowoomba, Queensland",-27.5685,151.9941,landslide,medium,downpour,0,0
2016-01-28 21:00:00,Narayani Riverside Resort,27.7657,84.4694,landslide,medium,unknown,0,0
2011-07-17 00:00:00,"Isthmus, Techuantepec region, Oaxaca",17.0,-95.0,mudslide,medium,downpour,2,0
2010-09-17 00:00:00,"Ullikhola(?), Ridi-Wamitaksar rd, Gulmi district",28.058,83.3588,landslide,medium,downpour,0,0
2010-02-05 00:00:00,Zitacuaro,19.4,-100.3667,mudslide,medium,downpour,2,0
2009-04-23 22:30:00,"Hana Highway near Keanae, Hawaii",20.7889,-156.0581,mudslide,small,downpour,0,0
2011-07-25 00:00:00,Toong and Binaliw,13.7084,123.2388,landslide,medium,rain,0,0
2013-08-09 00:00:00,"Hanamaki, Iwate Prefecture",39.4394,141.192,mudslide,medium,downpour,1,0
2008-03-06 00:00:00,"Sepulveda Blvd., Los Angeles",34.0312,-118.4309,landslide,small,rain,0,0
2010-12-07 09:00:00,"Prapa mountain pass(?), Samui(Ko Samui Island)",9.5033,100.0055,landslide,medium,downpour,0,0
2010-08-28 09:00:00,"Prithvi hwy, Daraipadhera Vyas(?), Tanahun",28.0579,84.0719,landslide,medium,downpour,0,0
2014-06-22 03:00:00,"Kadavoor, Kerala",9.9983,76.7329,landslide,medium,rain,0,0
2015-03-27 08:30:00,250th and 8th Avenue South,47.3765,-122.3241,landslide,medium,rain,0,0
2010-05-16 18:00:00,"Eastern Uganda(Mbale, Sironko, and Tororo)",1.0121,34.2355,landslide,medium,downpour,0,0
2013-09-12 00:00:00,"Elk Creek Boat Launch, Boise National Forest, Idaho",43.365,-115.4442,mudslide,medium,downpour,0,0
2013-08-28 23:00:00,Franschoek Pass,-33.9038,19.1565,mudslide,small,rain,0,0
2010-07-14 00:00:00,highways 152 and 418 to Iida,35.505,137.8195,mudslide,medium,downpour,0,0
2010-09-17 09:00:00,"Darechok village, on Prithvi hwy, between Mugling and Maleku(Malekhu)(?) Fisling, Chitwan district or Dhading district",27.86624658,84.63118672,landslide,medium,downpour,0,0
2011-04-10 08:00:00,"La Sierra neighborhood, East Medellin, Antioquia",6.2379,-75.5283,landslide,medium,downpour,4,0
2011-07-03 00:00:00,Jayaram-Diktel road in Khotang,27.20517346,86.65683342,landslide,medium,continuous_rain,0,0
2012-08-23 00:00:00,"Carenage, Diego Martin",10.6906,-61.591,landslide,medium,tropical_cyclone,0,0
2011-06-01 17:00:00,"Stromvka Park, Prague",50.1047,14.4185,landslide,small,construction,0,0
2008-12-06 00:00:00,"road to the Union Chain Bridge, near Horncliffe",55.7496,-2.1046,landslide,small,rain,0,0
2015-10-26 00:00:00,between Naran and Kaghan,34.8482,73.5651,landslide,medium,downpour,0,0
2012-11-28 00:00:00,"A4169 and Cherry Tree Hill,, Ironbridge",52.6041,-2.4063,landslide,medium,rain,0,0
2011-07-01 00:00:00,"Butwal-Palpa, Palpa-Ramdi, and Tansen-Tamghas sections of Siddhartha Highway",27.7,83.45,landslide,medium,rain,0,0
2007-08-07 00:00:00,Ankang,32.677,109.0241,landslide,medium,rain,0,0
2014-08-17 00:00:00,Bagah Kakni in district Kotli,33.4702,73.8859,landslide,medium,downpour,3,2
2008-12-08 00:00:00,road from Calbayog to Catarman through the Lope de Vega section,12.282,124.6167,landslide,medium,downpour,0,0
2013-02-18 00:00:00,"Singaraja, Indonesia",-8.198,115.1374,landslide,medium,rain,2,0
2010-04-06 00:00:00,"Neves, Covanca",-22.8547,-43.0921,landslide,medium,downpour,0,0
2009-10-09 00:00:00,"Poblacion, La Trinidad, Benguet",16.4605,120.5765,landslide,medium,tropical_cyclone,12,0
2008-05-13 00:00:00,"Valencia, Negros Oriental",9.2903,123.26,landslide,medium,rain,0,0
2014-03-18 00:00:00,"Kupwara, Keran",34.6651,73.961,landslide,medium,downpour,0,0
2015-02-11 00:00:00,road between Devin and Krichim,41.8601,24.4277,landslide,medium,snowfall_snowmelt,0,0
2012-03-31 00:00:00,western Viti Levu,-17.7849,177.4476,landslide,medium,downpour,0,0
2010-09-16 03:00:00,"Taithu village, Churanchandpur district, Mizoram, Manipur",24.3069,93.125,landslide,medium,downpour,0,0
2014-06-12 00:00:00,Rikoti Pass,42.046,43.4965,landslide,small,rain,0,0
2008-06-21 00:00:00,"Denlag village in Lake Sebu town, South Cotabato",6.2189,124.6815,landslide,medium,tropical_cyclone,1,0
2011-05-25 00:00:00,"Mountain Province-Cagayan Road in Tabuk City, Kalinga ",17.2961,121.1877,landslide,medium,downpour,0,0
2011-03-24 15:20:00,"tracks halfway through Niles Canyon, Fremont, CA",37.5957,-121.9277,mudslide,medium,downpour,0,0
2015-08-20 18:00:00,between Phesama and Kuima in Nagaland,25.6263,94.1057,landslide,medium,continuous_rain,0,0
2013-10-18 00:00:00,Obudu Mountain Resort In Obanliku Local Government Area Of Cross River State,6.6218,9.3405,landslide,medium,downpour,0,0
2009-11-08 00:00:00,"Battang Barat village, Palopo, South Sulawesi",-3.001,120.1957,landslide,large,downpour,14,0
2015-03-01 04:30:00,just south of Las Posas Road,34.1033,-119.0802,mudslide,medium,rain,0,0
2015-07-11 00:00:00,Badrinath Highway near Mulygoan in Tihri,30.3799,78.4862,landslide,medium,continuous_rain,0,0
2012-11-25 00:00:00,"Colon, Capira",9.36,-79.9001,landslide,medium,rain,2,0
2011-01-12 00:00:00,"road RJ-116, Nova Friburgo, RJ",-22.398,-42.5823,landslide,medium,downpour,0,0
2011-03-13 10:50:00,"Sounder tracks, south of Edmonds, WA",47.7929,-122.3899,mudslide,small,downpour,0,0
2014-08-25 13:00:00,Baramchi VDC-1 in Khamare,27.8609,85.7763,landslide,medium,downpour,5,2
2008-08-30 00:00:00,Kathare in Barbhanjyang VDC-8,28.03,84.2945,landslide,medium,rain,2,0
2013-06-19 00:00:00,"Lardeau Bluffs, 27 Km North Of Kaslo, British Columbia",50.146,-116.9567,mudslide,medium,downpour,0,0
2010-07-07 00:00:00,"NH-22 between Rampur and Recong-Peo(Reckong Peo), Himachal Pradesh",31.5041,77.9521,landslide,medium,downpour,0,0
2016-03-07 00:00:00,U.S. 42 just north of downtown Warsaw,38.7839,-84.9013,landslide,small,rain,0,0
2010-09-26 18:00:00,"Kingcome Inlet, ON",50.9975,-126.4039,mudslide,small,downpour,0,0
2015-08-01 15:15:00,Khandala tunnel,18.7687,73.3679,rock_fall,medium,continuous_rain,0,0
2009-09-09 00:00:00,"Blanco Mining, Botolan, Zambales",15.2662,120.2051,landslide,medium,tropical_cyclone,3,0
2010-12-12 00:00:00,"14012 Riviera, Burke-Gilman trail, Seattle, WA",47.7305,-122.2824,landslide,small,downpour,0,0
2013-12-06 00:00:00,"Coal River Rd, Lincoln County, Wv",38.3046,-81.8131,landslide,medium,other,0,0
2012-12-19 15:30:00,3 miles south of Mukilteo,47.9367,-122.3102,mudslide,small,unknown,0,0
2016-10-03 00:00:00,La Puya,18.5079,-69.9373,landslide,small,tropical_cyclone,1,0
2010-05-03 00:00:00,"County Rd 8(Symmes Creek Rd), Aid Township, near Symmes Valley Schools, OH",38.615,-82.4835,landslide,small,downpour,0,0
2008-12-08 00:00:00,between the towns of Mapanas and Palapag towns,12.5142,125.1598,rock_fall,medium,downpour,0,0
2011-04-27 00:00:00,"Glenway ave., between Wilder ave. and Grand ave., Cincinnati, OH",39.1098,-84.5571,mudslide,small,downpour,0,0
2009-09-20 00:00:00,Carlos Diaz,19.5167,-70.5866,landslide,small,downpour,0,0
2010-06-05 00:00:00,"Laghama(?), Uri Sector, Baramulla district,Jammu and Kashmir",34.0901,74.0256,landslide,medium,downpour,0,0
2015-11-21 04:30:00,the trans-Sumatra highway to Medan,2.0336,100.0764,landslide,large,downpour,0,0
2012-09-10 14:00:00,"Yiliang, Zhaotong",27.6292,104.0479,landslide,large,downpour,0,0
2017-07-07 13:23:00,"38 Academy Dr, Buzzards Bay, Massachusetts, 02532",41.74309277,-70.61794177,mudslide,small,downpour,0,0
2015-06-04 00:00:00,Highcliff Road,-45.8767,170.6273,landslide,medium,downpour,0,0
2015-01-14 00:00:00,"Zaidawa Village in Garki Local Government Area, Jigawa State",12.4359,9.1854,landslide,medium,mining,2,0
2011-01-12 00:00:00,"Conquista, Nova Friburgo",-22.2833,-42.6833,landslide,medium,downpour,0,0
2007-10-12 00:00:00,"Devil's Slide, California",37.5789,-122.5168,mudslide,medium,rain,0,0
2008-08-29 00:00:00,"Dangapong, Shingkhar gewog in Zhemgang",27.05,90.8,mudslide,medium,rain,0,0
2015-01-14 23:00:00,Dunning level crossing,56.3311,-3.6107,landslide,small,snowfall_snowmelt,0,0
2016-08-05 00:00:00,Resort Town of So Pa,22.3608,103.8646,landslide,medium,tropical_cyclone,3,7
2015-03-04 23:00:00,476 in Dwarf,37.336,-83.1295,mudslide,small,snowfall_snowmelt,0,0
2011-06-10 00:00:00,near Vinstra,61.5677,9.7416,mudslide,small,continuous_rain,0,0
2015-08-18 00:00:00,Arunachal Pradesh,28.1737,94.7596,landslide,medium,unknown,1,0
2008-04-05 00:00:00,"Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway",33.9337,74.9985,landslide,medium,rain,0,0
2014-08-17 00:00:00,Arunachal Pradesh/Itanagar,27.0869,93.6086,landslide,large,downpour,0,0
2009-09-14 18:00:00,"Bukit Parik, Jurai subdistrict, Pesisir Selatan regency, West Sumatra Province",-5.4195,104.3496,landslide,medium,downpour,0,0
2013-06-07 00:00:00,"Litochovice below quarry, above highway",49.1573,13.9553,landslide,medium,rain,0,0
2013-12-30 22:00:00,Route 52 In Northfork,37.4204,-81.4409,landslide,small,unknown,0,0
2008-11-27 00:00:00,"road access to the Istana Negeri, Kota Kinabalu (road closed between Karamunsing and Padang Merdeka)",5.9555,116.0924,landslide,medium,downpour,0,0
2006-01-10 09:00:00,3 miles south of Tacoma,47.0645,-122.4007,mudslide,small,downpour,0,0
2015-08-13 23:00:00,Woodland Hills,40.0101,-111.6393,mudslide,small,downpour,0,0
2010-05-30 00:00:00,Totonicapan,14.9102,-91.3605,landslide,medium,tropical_cyclone,3,0
2008-06-29 00:00:00,"Escaltam, Barangay (village) Poblacion, Samboan, Cebu City",9.53,123.31,landslide,medium,downpour,4,0
2012-08-31 01:00:00,"Nhon Duc Commune, Nha Be District, Ho Chi Minh City",10.676,106.6939,landslide,medium,downpour,0,0
2011-01-08 00:00:00,"road in Barangay Hibacaan(?), on the way to San Jose de Buan, Samar island",12.0311,124.9919,landslide,medium,downpour,0,0
2016-03-08 18:00:00,Shaqiang village,28.7565,103.4583,rock_fall,medium,unknown,7,0
2010-03-04 23:00:00,"Muguri, Kakooma, Kahungye, and Kacerere villages in Rubaya(Rubahya) Sub-County, Kabale District (could only find district) and Kisoro District",-1.2654,29.9846,landslide,medium,downpour,0,0
2010-04-06 00:00:00,Rua Noronha Terrezao,-22.8901,-43.097,landslide,medium,downpour,0,0
2013-08-19 00:00:00,K030 + 850 Saddle In Kibungan,16.7259,120.665,landslide,medium,tropical_cyclone,0,0
2010-01-04 00:00:00,"Dinagat island, southern Philippines",10.1,125.6,landslide,medium,downpour,2,0
2008-08-23 16:00:00,Motijharna of Lalkhan Bazar,22.344,91.8188,landslide,medium,downpour,0,0
2010-04-27 00:00:00,"Balakduwa, Akurana",7.418396315,80.60846422,landslide,medium,downpour,0,0
2010-07-26 00:00:00,Baglung-Burtibang(Burtiwang) rd,28.3034,83.3773,landslide,medium,downpour,0,0
2011-04-26 09:00:00,"Bluff Hill, Napier",-39.484,176.9136,landslide,medium,downpour,0,0
2014-07-02 09:00:00,"Juarez, Chihuahua",31.7293,-106.5152,landslide,small,rain,3,0
2016-02-07 15:00:00,a mile west of Manitou Springs,38.8783,-104.9442,rock_fall,small,unknown,0,0
2011-12-10 00:00:00,Uttarakhand ,29.913,79.3532,landslide,medium,downpour,0,0
2015-07-30 00:00:00,Bhadaure VDC in Kaski district,28.2656,83.8188,landslide,medium,monsoon,6,13
2013-04-03 00:00:00,Santarém District,39.2376,-8.6859,landslide,large,rain,0,0
2012-12-26 00:00:00,Rothbury,55.3022,-1.8699,landslide,medium,unknown,0,0
2010-08-30 00:00:00,"Halsema highway, Tublay, Benguet",16.4979,120.6559,rock_fall,medium,downpour,0,0
2016-10-15 00:00:00,Zero near Kurseong,26.888,88.2796,landslide,medium,unknown,0,0
2013-01-16 12:45:00,"Leila Rd, Sandakan, Sabah",5.852,118.0556,landslide,medium,rain,0,0
2016-03-14 00:00:00,Annapolis Rd 2 ½ miles in from State Hwy 1,38.7164,-123.3974,rock_fall,medium,rain,0,0
2016-07-04 09:00:00,"Rock Tunnel, Osier Station, New Mexico-Colorado border, USA",36.99351356,-106.2829351,rock_fall,medium,unknown,0,0
2015-12-01 00:00:00,"Golden Grove Main Road, St. Ann's Bay",18.4313,-77.1919,landslide,medium,rain,0,0
2013-07-18 23:00:00,"Khundi Khola (River), Ghan Pokhara Vdc-8",28.2782,84.2758,landslide,medium,rain,0,0
2009-09-19 00:00:00,"Nilambur, Malappuram, Kerala State",11.2695,76.2227,landslide,medium,downpour,0,0
2009-07-01 00:00:00,"Huashan village , Jiangxi Province",28.55,114.252,landslide,medium,downpour,2,0
2016-08-03 09:00:00,"Lavasa near Ekaant Hotel Resort in Davse, Pune District, India",18.3978,73.5086,landslide,medium,downpour,0,0
2013-01-03 00:00:00,"Majenang, Central Java,",-7.3357,108.7275,landslide,medium,rain,0,0
2012-02-21 08:00:00,Kati Pahari,24.9441,67.0317,landslide,medium,unknown,0,0
2010-10-18 00:00:00,Apayao area,18.012,121.171,landslide,medium,tropical_cyclone,0,0
2013-07-06 15:15:00,"American Fork Canyon Entrance, Ut",40.4338,-111.741,landslide,small,downpour,0,0
2015-08-26 00:00:00,Phullen’s main road,23.8447,93.0514,mudslide,medium,continuous_rain,0,0
2013-09-25 00:00:00,"Lower Tukau, Miri, Sarawak",4.3036,113.9573,landslide,small,construction,0,0
2011-12-16 00:00:00,Santa Marta,11.2475,-74.2017,landslide,large,downpour,1,0
2011-08-12 00:00:00,Uttarakhand and the Uttar Pradesh,28.8665,79.5682,landslide,large,rain,11,0
2016-05-09 00:00:00,"Revada, Aini District, Sughd Region , Tajikzstan",39.316,68.5748,mudslide,small,downpour,2,0
2011-07-03 00:00:00,Provincial Highway 303 between Gengda and Yingxin in Wenchuan County,31.1532,103.5154,landslide,medium,downpour,0,0
2014-07-17 14:45:00,"Maoxian, Sichuan Province",31.5751,103.7281,landslide,medium,rain,11,19
2008-07-24 00:00:00,Saptari district ,27.0,86.71,landslide,large,downpour,0,0
2015-10-21 00:00:00,road to Alubaren,13.7645,-87.434,rock_fall,medium,unknown,0,0
2016-05-21 00:00:00,Canal Drive near 395,46.2149,-119.1444,landslide,small,downpour,0,0
2015-03-11 15:00:00,"Mulberry Street, Williamson",37.6758,-82.2679,rock_fall,small,continuous_rain,0,0
2014-08-27 06:00:00,Pakuwa in Parbat district,28.2322,83.7228,landslide,medium,continuous_rain,3,0
2013-06-17 00:00:00,Baitadi-Darchula Road ,29.722,80.5118,landslide,medium,downpour,0,0
2010-04-15 00:00:00,"Allah Jurio village, Sindh Region",26.0462,68.2767,landslide,medium,rain,2,0
2013-07-02 00:00:00,Bah In Central Aceh,4.6889,96.6855,landslide,medium,earthquake,4,0
2016-10-16 00:00:00,Kiangan-Tinoc Road,16.7132,120.9868,landslide,medium,rain,0,0
2011-07-27 00:00:00,"Bangbae-dong and Jeonwon village, South Korea",37.4808,126.9936,mudslide,large,downpour,18,0
2007-09-17 00:00:00,"I-70 between New Castle and Silt, Colorado",39.5542,-107.5798,mudslide,medium,rain,0,0
2013-12-06 00:00:00,Petrópolis - Rj,-22.5195,-43.2003,landslide,medium,downpour,0,1
2011-03-10 00:00:00,"Foothill Road, just south of Lewis Road, Moscow, Latah county, ID",46.798,-116.9799,mudslide,small,downpour,0,0
2016-06-27 00:00:00,"Dhungre, Daldale-Bulingtar road, Nepal",27.0927,85.5502,landslide,medium,unknown,0,0
2011-04-16 18:00:00,"State Route 21 off I-77 near Rockport, WV",39.0315,-81.5639,mudslide,small,downpour,0,0
2009-09-20 00:00:00,Pala VDC-8 of Baglung district ,28.28,83.55,mudslide,medium,downpour,2,0
2010-03-11 00:00:00,"Ciawitali hamlet(Kampung Ciawi Tali), Sukamekar village, Sukanagara Sub-District, Cianjur District, West Java",-7.0549,107.1344,landslide,medium,downpour,10,0
2016-10-16 15:00:00,Reds Meadow Valley Road,37.6141,-119.076,mudslide,medium,rain,0,0
2010-08-26 00:00:00,"Cipaku village, South Bogor",-7.2269,108.3289,landslide,medium,downpour,0,0
2015-05-04 13:32:00,Cocales-La Noria power line,14.2202,-91.2264,landslide,medium,unknown,0,0
2016-10-07 23:00:00,"Manipis, Talisay City",10.3178,123.7808,rock_fall,medium,downpour,0,0
2013-07-29 23:00:00,"Ambon, The Capital Of Maluku Province",-3.6498,128.1849,landslide,medium,continuous_rain,12,28
2016-05-21 00:00:00,"Footpath between Avoch and Fortrose, Black Isle, Scotland",57.5777,-4.1427,mudslide,medium,downpour,0,0
2011-07-22 23:00:00,"Yoho National Park, Canada",51.2585,-116.722,landslide,medium,rain,0,0
2010-02-10 00:00:00,barangay of Binaliw in Cebu City,10.7667,123.9833,landslide,medium,downpour,0,0
2013-08-25 23:00:00,Langbiang Mountain,12.0467,108.4403,landslide,medium,unknown,0,0
2014-02-14 16:00:00,"Hood River, highway 30, around milepost 11",45.7081,-121.5015,landslide,small,downpour,0,1
2011-07-05 02:30:00,"Intersection of state Route 92 and state Route 144 (also area where American Fork Canyon road intersects with the Alpine Loop Scenic Byway), UT",40.4537,-111.6621,landslide,medium,downpour,0,0
2015-05-03 16:30:00,,31.2351,111.0239,landslide,medium,unknown,4,5
2014-03-10 00:00:00,Jammu and Kashmir,33.2359,75.2439,landslide,medium,snowfall_snowmelt,0,0
2013-06-18 22:00:00,"Tamti, Jumla District, Mid-Western Region",29.0697,82.106,landslide,medium,downpour,0,0
2011-12-27 00:00:00,"Garing, Cebu",10.42450171,123.9428072,landslide,medium,downpour,0,0
2014-09-26 00:00:00,Surankote in Jammu and Kashmir,33.0365,74.4889,landslide,medium,continuous_rain,0,0
2014-02-27 00:00:00,"National Forest Development Road 3420 Siuslaw National Forest, OR",44.3984,-123.7788,landslide,large,snowfall_snowmelt,0,0
2016-10-07 00:00:00,"Port Road, Boat Harbour",-40.9345,145.6226,landslide,medium,rain,0,0
2014-09-23 03:00:00,Mawbah under Mawprem area,25.5772,91.8666,landslide,small,continuous_rain,8,1
2011-10-17 00:00:00,"Vannappuram, Kerala,",9.9903,76.7898,landslide,medium,downpour,1,0
2016-07-31 00:00:00,"Saltburn Cliffs, North Yorkshire, England",54.5888,-0.983,landslide,medium,no_apparent_trigger,0,0
2016-09-23 00:00:00,"Victory, Wisconsin",43.486,-91.2132,mudslide,medium,downpour,1,0
2010-07-26 00:00:00,"Nivsar, Maharashtra",16.94057232,73.46476377,landslide,medium,downpour,0,0
2009-09-09 00:00:00,"Unclear location, flooding and landslides throughout Santa Catarina",-26.9286,-49.3653,landslide,medium,downpour,0,0
2013-05-15 08:45:00,"Minera, Wrexham, Wales",53.0586,-3.0939,landslide,medium,rain,0,0
2015-05-17 00:00:00,"Parot Goal and Chinar Goal villages of Sheshi Koh valley, Drosh",35.567,71.7986,landslide,medium,downpour,5,0
2012-06-13 00:00:00,"NH44, Kuliang",25.5498,92.0757,landslide,medium,downpour,0,0
2011-02-20 00:00:00,"Wewessa Hospital(?), Hindurugamuwa road., Badulla-Passara rd",6.9734,81.0836,landslide,medium,continuous_rain,0,0
2014-11-28 08:30:00,Highway 403 between Main Street West and York Boulevard,43.2804,-79.8919,landslide,small,unknown,0,0
2016-01-11 11:00:00,Parrotts Ferry Road and Hwy 49,38.0139,-120.3961,rock_fall,medium,unknown,0,0
2010-10-12 00:00:00,"Phetkasem Road, Ranong ",10.0341,98.6585,mudslide,medium,downpour,0,0
2010-06-07 00:00:00,"Tadeusz guest-house, .5 km from town center, Lanckorona",49.8453,19.7156,landslide,medium,downpour,0,0
2016-07-10 23:00:00,"Rwenzori Mountains, Kasanzi II village, Kasanzi,  Ndugutu Sub-county, Bundibugyo District, Uganda",0.5599,30.0372,landslide,medium,downpour,4,2
2014-10-09 06:00:00,Kota Kinabalu-Tambunan road at Kampung Sunsuron,5.7369,116.384,landslide,small,continuous_rain,0,0
2009-08-20 20:30:00,"Kurseong, Darjeeling, West Bengal",26.88405686,88.28087032,landslide,medium,continuous_rain,0,0
2016-08-07 13:37:00,"Huayacocotla, Veracruz, Mexico",20.5373,-98.4812,mudslide,small,tropical_cyclone,4,0
2013-09-01 18:00:00,Tamabong Village In Sikkim State,27.3425,88.2426,landslide,medium,downpour,5,0
2016-08-31 12:45:00,Phuket International Airport,8.1112,98.3153,landslide,small,continuous_rain,0,0
2015-11-07 00:00:00,Nilgiri Mountain Rail's Mettupalayam-Kallar sectors,11.3237,76.9101,rock_fall,small,unknown,0,0
2015-11-07 00:00:00,"Orisha area,  Isheri-Magodo, Ojodu, Lagos, Nigeria",6.6369,3.3539,mudslide,medium,unknown,4,1
2010-09-19 00:00:00,"roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand",29.5477,79.3211,landslide,medium,downpour,0,0
2010-12-29 00:00:00,"State Highway 1 south of Big Sur, CA",36.1435,-121.6551,mudslide,small,rain,0,0
2011-05-08 00:00:00,"Polangui town, Albay province ",13.3481,123.5074,landslide,small,tropical_cyclone,0,0
2017-04-23 18:27:00,"KY-1344, Calvin, Kentucky, 40813",36.71594657,-83.60661439,landslide,small,continuous_rain,0,0
2016-03-10 00:00:00,Cipanas,-6.7209,107.0182,landslide,medium,downpour,5,8
2014-12-22 10:00:00,Manana Trail in Pearl City,21.4329,-157.9254,landslide,medium,downpour,0,0
2013-01-09 04:30:00,"2400 55Th Avenue Sw, Seattle,",47.5827,-122.4027,mudslide,medium,rain,0,0
2010-10-18 00:00:00,"Tabuk-Paracelis rd, Kalinga province, Cordillera administrative region, Luzon",17.3592,121.461,landslide,medium,tropical_cyclone,0,0
2010-12-01 09:00:00,"1009(?) Holiday Drive in Hendersonville, SC",35.2436,-82.4872,landslide,medium,downpour,0,0
2015-09-27 00:00:00,"Colonia Las Vacas, lote 25, Guatemala, Guatemala",14.6268,-90.4842,landslide,medium,rain,0,0
2016-08-07 00:00:00,Silverpick,37.6162,-107.8186,rock_fall,small,downpour,0,0
2011-06-22 00:00:00,"Powell county Kentucky, KY",37.8107,-83.8069,mudslide,medium,rain,0,0
2008-12-04 00:00:00,Kainantu mine in Eastern Highlands province,-6.2899,145.8593,landslide,medium,downpour,10,0
2012-11-27 00:00:00,"Whitby, North Yorkshire ",54.4874,-0.6136,landslide,medium,rain,0,0
2016-01-02 00:00:00,Route 135 in Luke,39.4732,-79.0597,rock_fall,medium,unknown,0,0
2015-06-13 23:00:00,"Right bank of the Vere River near Akhaldaba village, nine km from Tbilisi on the Tskneti-Betania road",41.7114,44.6826,landslide,large,downpour,0,0
2010-09-03 18:53:00,"rt 6 mile marker 154, south of Smethport, Keating township,PA",41.7757,-78.5023,landslide,small,downpour,0,0
2012-11-18 00:00:00,"Kabandungan, Sukabumi",-6.9085,106.9284,landslide,medium,rain,0,0
2015-06-23 00:00:00,"Lunen, Tupi",6.3444,124.941,landslide,medium,downpour,0,0
2012-03-30 00:00:00,"Talache, Bonner County, ID",48.1411,-116.4853,mudslide,medium,downpour,0,0
2009-04-07 15:00:00,Big Sur  State Park California,36.2476,-121.7817,mudslide,small,rain,0,0
2007-09-15 00:00:00,Baitadi,29.5333,80.4333,landslide,medium,rain,0,0
2011-01-17 00:00:00,"Hordaland, Sogn og Fjordane, and Rogaland",60.3751,6.477,landslide,medium,rain,0,0
2013-07-29 05:30:00,"Barangay Dao In The Hinterlands Of Alimodian, In Iloilo",10.8167,122.4167,landslide,medium,continuous_rain,0,0
2010-07-17 00:00:00,"Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district",30.6358,77.5435,landslide,medium,downpour,0,0
2010-07-25 00:00:00,"road between Halfong and Redzol(?) or Silchar, Assam",25.0477,92.801,landslide,medium,downpour,0,0
2016-02-01 00:00:00,"Sheringal, Pakistan",35.2646,71.9975,landslide,small,snowfall_snowmelt,1,1
2012-10-10 00:00:00,"Derbent, Dagestan",42.0625,48.2928,landslide,medium,downpour,6,0
2016-08-07 00:00:00,"Cold Springs Road, Johnson County",36.5221,-81.8103,mudslide,small,rain,0,0
2008-08-20 00:00:00,"Ucab village, Itogon, Benguet",16.316,120.7414,landslide,medium,tropical_cyclone,5,0
2016-06-03 09:30:00,"25522 Indian Gap Street, Rolling Hills Shores, Weatherford, Texas, USA",32.5348,-97.835,mudslide,medium,unknown,0,0
2011-03-24 09:00:00,"Highway 1, just west of Green Gulch Farm, North Bay, CA",37.8751,-122.5621,rock_fall,medium,downpour,0,0
2010-10-18 23:00:00,"Kilometer 378(?) of Halsema Highway (Gonogon section leading to Bontoc, Mountain Province)",17.265,121.2088,landslide,medium,tropical_cyclone,0,0
2008-02-01 00:00:00,"Papualagi village, Tolinggula subdistrict, North Gorontalo District",1.0172,122.1997,landslide,medium,rain,2,0
2010-08-13 00:00:00,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland",25.70223725,94.04619681,landslide,medium,downpour,0,0
2011-06-08 00:00:00,"Sitio Tibag(?), Brgy. San Agustin(?), Sablayan, Occidental Mindoro",12.902,120.9867,mudslide,medium,tropical_cyclone,0,0
2010-05-27 23:00:00,Ohope Beach,-37.9622,177.0314,landslide,medium,downpour,0,0
2016-07-20 00:00:00,"Rimbik, Darjeeling, West Bengal state, India",27.1176,88.1069,landslide,large,downpour,3,0
2016-07-04 00:00:00,"Waglihang of Punja VDC-3, Pyuthan, Nepal",28.2324,83.0006,mudslide,medium,downpour,3,0
2012-08-24 00:00:00,"Sirmaur, Himachal Pradesh,",30.7395,77.2847,landslide,medium,downpour,0,0
2011-05-24 02:00:00,"Barangay Datu Balong(?), San Isidro, Davao del Norte",7.6632,125.7011,landslide,medium,downpour,0,0
2016-02-28 00:00:00,Carver Heights Presbyterian,32.4613,-84.9431,mudslide,small,unknown,0,0
